,Borough,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue category,Venue Category
1031,Kingston upon Thames,51.4085,-0.3064,The Kingston Mill,51.4070274462298,-0.3079381896335527,Pub,nightlife
1032,Kingston upon Thames,51.4085,-0.3064,La Fiesta,51.411578014712475,-0.30183915026202224,Café,food
1033,Kingston upon Thames,51.4085,-0.3064,Greggs,51.40971557016308,-0.3060585626448013,Bakery,food
1034,Kingston upon Thames,51.4085,-0.3064,Costa Coffee,51.411643981933594,-0.30451399087905884,Coffee Shop,food
1035,Kingston upon Thames,51.4085,-0.3064,Bill's Restaurant,51.4108998054991,-0.3080087770066035,English Restaurant,food
1036,Kingston upon Thames,51.4085,-0.3064,Fairfield Recreation Park,51.4055982917572,-0.30270145271428905,Park,parks_outdoors
1037,Kingston upon Thames,51.4085,-0.3064,Shakeaway,51.41042128883953,-0.3068317916151571,Smoothie Shop,food
1038,Kingston upon Thames,51.4085,-0.3064,Topshop,51.41087493426483,-0.30360840496584296,Women's Store,shops
1039,Kingston upon Thames,51.4085,-0.3064,Cheeky  Pea,51.40977416867412,-0.30505524222189195,Falafel Restaurant,food
1040,Kingston upon Thames,51.4085,-0.3064,The Place To Eat,51.411689996271214,-0.3079431764664279,Restaurant,food
1041,Kingston upon Thames,51.4085,-0.3064,M&S Café Revive,51.41084856549014,-0.3038036271556837,Café,food
1042,Kingston upon Thames,51.4085,-0.3064,Subway,51.41008767123782,-0.30672201744833893,Sandwich Place,food
1043,Kingston upon Thames,51.4085,-0.3064,Zara,51.41150249679704,-0.3048013856201293,Clothing Store,shops
1044,Kingston upon Thames,51.4085,-0.3064,Montezuma's Chocolate,51.41120727170863,-0.30382590458656217,Candy Store,shops
1045,Kingston upon Thames,51.4085,-0.3064,Creams,51.41107621939403,-0.30105401393049525,Ice Cream Shop,food
1046,Kingston upon Thames,51.4085,-0.3064,PizzaExpress,51.406872,-0.307815,Pizza Place,food
1047,Kingston upon Thames,51.4085,-0.3064,Hollister Co.,51.41165746051333,-0.30467260072254904,Clothing Store,shops
1048,Kingston upon Thames,51.4085,-0.3064,Greggs,51.41093956833265,-0.30190089083282845,Bakery,food
1049,Kingston upon Thames,51.4085,-0.3064,Premier Inn London Kingston Upon Thames,51.40946916526795,-0.30098676681518555,Hotel,travel
1050,Kingston upon Thames,51.4085,-0.3064,Costa Coffee,51.409649,-0.306561,Coffee Shop,food
1051,Kingston upon Thames,51.4085,-0.3064,Pho Kingston,51.40893137765788,-0.3059630661180698,Vietnamese Restaurant,food
1052,Kingston upon Thames,51.4085,-0.3064,JD Sports,51.4105961,-0.3049785,Sporting Goods Shop,shops
1053,Kingston upon Thames,51.4085,-0.3064,Wildwood Kitchen,51.40879331571261,-0.30644346567562514,Italian Restaurant,food
1054,Kingston upon Thames,51.4085,-0.3064,Gelateria Danieli,51.41203984004296,-0.30488799591753174,Ice Cream Shop,food
1055,Kingston upon Thames,51.4085,-0.3064,Next,51.4091531205739,-0.306763108445867,Clothing Store,shops
1056,Kingston upon Thames,51.4085,-0.3064,Comptoir Libanais,51.41077493596033,-0.30807140424244805,Lebanese Restaurant,food
1057,Kingston upon Thames,51.4085,-0.3064,The Gazebo,51.410117155245686,-0.3082131767174274,Pub,nightlife
1058,Kingston upon Thames,51.4085,-0.3064,Brook Street Bus Stop F,51.40833,-0.30362204,Bus Stop,travel
1059,Kingston upon Thames,51.4085,-0.3064,Narenj,51.40717276574147,-0.30809709208905345,Persian Restaurant,food
1060,Kingston upon Thames,51.4085,-0.3064,Holland & Barrett,51.40939253470959,-0.30540996772404805,Health Food Store,shops
1061,Kingston upon Thames,51.4085,-0.3064,Eden Kebab,51.40924101315232,-0.30334740367150964,Kebab Restaurant,food
1062,Kingston upon Thames,51.4085,-0.3064,WHSmith,51.41129000000002,-0.30490800000006857,Bookstore,shops
1063,Kingston upon Thames,51.4085,-0.3064,COS,51.411512847085866,-0.3048851045183129,Clothing Store,shops
1064,Lambeth,51.4607,-0.1163,Ritzy Cinema,51.46115325214217,-0.11501312255859375,Indie Movie Theater,arts_entertainment
1065,Lambeth,51.4607,-0.1163,Franco Manca,51.46204894979302,-0.11372862926493466,Pizza Place,food
1066,Lambeth,51.4607,-0.1163,David Bowie mural,51.46266393516455,-0.11540472507476807,Street Art,arts_entertainment
1067,Lambeth,51.4607,-0.1163,Barrio Brixton,51.4606582873966,-0.11829474525408244,Cocktail Bar,nightlife
1068,Lambeth,51.4607,-0.1163,Brixton Market,51.46241218024057,-0.1136260118783734,Market,shops
1069,Lambeth,51.4607,-0.1163,Ms. Cupcake,51.46172294609455,-0.1132192586655686,Cupcake Shop,food
1070,Lambeth,51.4607,-0.1163,Trinity Arms,51.46173950821622,-0.11928358978691707,Pub,nightlife
1071,Lambeth,51.4607,-0.1163,Market Row,51.46201375653569,-0.11360995034607098,Market,shops
1072,Lambeth,51.4607,-0.1163,Gremio de Brixton,51.45985792818611,-0.11603766032885382,Tapas Restaurant,food
1073,Lambeth,51.4607,-0.1163,Rum Kitchen,51.461583365090306,-0.11388995891057034,Caribbean Restaurant,food
1074,Lambeth,51.4607,-0.1163,London Beer Lab,51.46336344858991,-0.11636168897684258,Brewery,food
1075,Lambeth,51.4607,-0.1163,Electric Brixton,51.4601547818653,-0.11654054811424354,Nightclub,nightlife
1076,Lambeth,51.4607,-0.1163,Three Eight Four,51.461845109286564,-0.11217110773441334,Cocktail Bar,nightlife
1077,Lambeth,51.4607,-0.1163,Upstairs at the Ritzy,51.46118667487387,-0.11512041091918945,Jazz Club,arts_entertainment
1078,Lambeth,51.4607,-0.1163,Ghost Whale,51.46095942575821,-0.11117470941616318,Beer Store,nightlife
1079,Lambeth,51.4607,-0.1163,Kricket,51.462492,-0.112637,Indian Restaurant,food
1080,Lambeth,51.4607,-0.1163,Seven at Brixton,51.46203893600984,-0.11359096631962734,Tapas Restaurant,food
1081,Lambeth,51.4607,-0.1163,Book Mongers,51.461561403074754,-0.11383936332690422,Bookstore,shops
1082,Lambeth,51.4607,-0.1163,Brixton Village,51.46251157647608,-0.11178319109611673,Market,shops
1083,Lambeth,51.4607,-0.1163,The Effra,51.460040086975,-0.11302546848589592,Pub,nightlife
1084,Lambeth,51.4607,-0.1163,Wahaca,51.462917214390885,-0.11379502171446426,Mexican Restaurant,food
1085,Lambeth,51.4607,-0.1163,Honest Burgers,51.462331762069844,-0.11190660480273061,Burger Joint,food
1086,Lambeth,51.4607,-0.1163,Senzala Creperie,51.462409847517996,-0.11171213037134822,Creperie,food
1087,Lambeth,51.4607,-0.1163,The Craft Beer Co.,51.46338517478203,-0.1140363522577955,Beer Bar,nightlife
1088,Lambeth,51.4607,-0.1163,Okan,51.462509823947784,-0.11179504195325424,Okonomiyaki Restaurant,food
1089,Lambeth,51.4607,-0.1163,Chicken Shop/Dirty Burger,51.461746,-0.116313,New American Restaurant,food
1090,Lambeth,51.4607,-0.1163,Pret A Manger,51.463046833877286,-0.1148397651900443,Sandwich Place,food
1091,Lambeth,51.4607,-0.1163,"Fish, Wings & Tings",51.462087367289755,-0.11152854737610098,Caribbean Restaurant,food
1092,Lambeth,51.4607,-0.1163,Nanban,51.46156259191805,-0.11394156577397357,Japanese Restaurant,food
1093,Lambeth,51.4607,-0.1163,Bamboula,51.461013667426755,-0.11655780613233005,Caribbean Restaurant,food
1094,Lambeth,51.4607,-0.1163,Pop Brixton,51.463393429445084,-0.11236788643361767,Food Court,shops
1095,Lambeth,51.4607,-0.1163,Wild Caper,51.46199083238287,-0.11347359516624424,Mediterranean Restaurant,food
1096,Lambeth,51.4607,-0.1163,YUM-D,51.461797153335866,-0.11327475928928114,Thai Restaurant,food
1097,Lambeth,51.4607,-0.1163,The Blues Kitchen,51.4603134069692,-0.120438915385768,BBQ Joint,food
1098,Lambeth,51.4607,-0.1163,Mama Lan,51.462523456612985,-0.11227912704606108,Dumpling Restaurant,food
1099,Lambeth,51.4607,-0.1163,Eat Of Eden,51.46212,-0.11176463,Vegetarian / Vegan Restaurant,food
1100,Lambeth,51.4607,-0.1163,Salon,51.46196584027072,-0.11326129921555636,Restaurant,food
1101,Lambeth,51.4607,-0.1163,Fierce Grace Brixton,51.46225239598031,-0.11092018451294972,Yoga Studio,shops
1102,Lambeth,51.4607,-0.1163,The Wine Parlour,51.461466314889485,-0.11146101737013785,Winery,food
1103,Lambeth,51.4607,-0.1163,Federation Coffee,51.46241288833468,-0.1117200585980071,Coffee Shop,food
1104,Lambeth,51.4607,-0.1163,Koi Ramen Noodle Bar,51.46347857800001,-0.11235904547194676,Ramen Restaurant,food
1105,Lambeth,51.4607,-0.1163,Black Cultural Archives,51.45775963417684,-0.11791890645664373,History Museum,arts_entertainment
1106,Lambeth,51.4607,-0.1163,Baba G's,51.46347481755735,-0.11235810045205079,Indian Restaurant,food
1107,Lambeth,51.4607,-0.1163,The Joint,51.462316410115676,-0.11165321388594093,BBQ Joint,food
1108,Lambeth,51.4607,-0.1163,San Marino,51.463556392972265,-0.11457449633162292,Café,food
1109,Lambeth,51.4607,-0.1163,The New Zealand Wine Cellar,51.46341847819986,-0.11249647570643931,Wine Bar,food
1110,Lambeth,51.4607,-0.1163,Upstairs At The Department Store,51.46418376953569,-0.11556587701660441,Restaurant,food
1111,Lambeth,51.4607,-0.1163,The Duke of Edinburgh,51.46324987278245,-0.12003086202091641,Pub,nightlife
1112,Lambeth,51.4607,-0.1163,Carioca,51.46211135603864,-0.11285376534287013,Brazilian Restaurant,food
1113,Lambeth,51.4607,-0.1163,Halo Burger,51.46346,-0.11240803,Burger Joint,food
1114,Lambeth,51.4607,-0.1163,Courtesan Dim Sum,51.46115994755113,-0.11122012921135563,Dim Sum Restaurant,food
1115,Lambeth,51.4607,-0.1163,Phonox,51.464447416105074,-0.114420103826105,Nightclub,nightlife
1116,Lambeth,51.4607,-0.1163,Market House,51.46141,-0.11409,Pub,nightlife
1117,Lambeth,51.4607,-0.1163,Windrush Square,51.460737537701654,-0.11529360111340722,Plaza,parks_outdoors
1118,Lambeth,51.4607,-0.1163,Agile Rabbit,51.46255588247296,-0.11236629522129181,Pizza Place,food
1119,Lambeth,51.4607,-0.1163,DW Fitness First,51.46459795169641,-0.115210293023479,Gym / Fitness Center,building
1120,Lambeth,51.4607,-0.1163,Restaurante Santafereño,51.462486713522686,-0.11194562974776895,South American Restaurant,food
1121,Lambeth,51.4607,-0.1163,Parissi,51.46086484927744,-0.11107165015813722,Coffee Shop,food
1122,Lambeth,51.4607,-0.1163,Kaosarn,51.46215165548201,-0.11149282050182753,Thai Restaurant,food
1123,Lambeth,51.4607,-0.1163,El Rancho De Lalo,51.46218679732579,-0.11165015452108477,Latin American Restaurant,food
1124,Lambeth,51.4607,-0.1163,Brixton Wholefoods,51.461547638816484,-0.11127948760986328,Grocery Store,shops
1125,Lambeth,51.4607,-0.1163,BrewDog Brixton,51.46161929649874,-0.11330308907333976,Beer Bar,nightlife
1126,Lambeth,51.4607,-0.1163,Asmara,51.46183081042343,-0.11222940401708825,African Restaurant,food
1127,Lambeth,51.4607,-0.1163,Champagne + Fromage,51.462301534960744,-0.11189124566456882,Champagne Bar,food
1128,Lambeth,51.4607,-0.1163,Mama's Jerk,51.463486,-0.112227,Caribbean Restaurant,food
1129,Lambeth,51.4607,-0.1163,Premier Inn London Brixton,51.46173046237941,-0.11477510955953237,Hotel,travel
1130,Lambeth,51.4607,-0.1163,Prima Donna,51.462095294244655,-0.1128155862212294,Brazilian Restaurant,food
1131,Lambeth,51.4607,-0.1163,Refill,51.46182585312771,-0.11576863107381913,Caribbean Restaurant,food
1132,Lambeth,51.4607,-0.1163,Brixton Blend,51.4626922791602,-0.11552022123225836,Coffee Shop,food
1133,Lambeth,51.4607,-0.1163,Sponge and Cream Bakery,51.46259273891247,-0.11249341727123316,Cupcake Shop,food
1134,Lambeth,51.4607,-0.1163,Marks & Spencer,51.4632940095964,-0.115090584568867,Department Store,shops
1135,Lambeth,51.4607,-0.1163,Canova Hall,51.46393661129359,-0.11513047452350199,Italian Restaurant,food
1136,Lambeth,51.4607,-0.1163,Donostia Social Club,51.463205362481766,-0.11243820190429688,Tapas Restaurant,food
1137,Lambeth,51.4607,-0.1163,Photofusion,51.46190990610459,-0.11397783330044815,Art Gallery,arts_entertainment
1138,Lambeth,51.4607,-0.1163,Brixton Recreation Centre,51.463463634058506,-0.11279538906065657,Gym / Fitness Center,building
1139,Lambeth,51.4607,-0.1163,Phoenix Café,51.46155357941846,-0.11403610660878459,Diner,food
1140,Lambeth,51.4607,-0.1163,Lab G,51.46221625241684,-0.1116567175845751,Ice Cream Shop,food
1141,Lambeth,51.4607,-0.1163,Three Little Birds,51.46167870035537,-0.11328570098420254,Bar,nightlife
1142,Lambeth,51.4607,-0.1163,Other Side Fried,51.463666,-0.112276,Fried Chicken Joint,food
1143,Lambeth,51.4607,-0.1163,Made of Dough,51.46335682356901,-0.1123641816759552,Pizza Place,food
1144,Lambeth,51.4607,-0.1163,Chillbox Frozen Yogurt,51.46201985403715,-0.11348598905927518,Frozen Yogurt Shop,food
1145,Lambeth,51.4607,-0.1163,Sainsbury's Local,51.46279307559867,-0.1149362444744212,Grocery Store,shops
1146,Lambeth,51.4607,-0.1163,Electric Avenue,51.46222735344441,-0.11511753906639463,Market,shops
1147,Lambeth,51.4607,-0.1163,Brixton Yard,51.462765931814275,-0.11361674277898265,Food Court,shops
1148,Lambeth,51.4607,-0.1163,Topshop,51.46230779967385,-0.11527041304156072,Women's Store,shops
1149,Lambeth,51.4607,-0.1163,Jalisco,51.46211195826452,-0.11140969609721327,Mexican Restaurant,food
1150,Lambeth,51.4607,-0.1163,Casa Morita,51.462011830170894,-0.11355820767915516,Mexican Restaurant,food
1151,Lambeth,51.4607,-0.1163,Dip & Flip,51.4611079609392,-0.11119769106686661,Burger Joint,food
1152,Lambeth,51.4607,-0.1163,Duck Duck Goose,51.462715,-0.112497,Cantonese Restaurant,food
1153,Lambeth,51.4607,-0.1163,Burnt Toast Cafe,51.462291870837454,-0.1116170296377453,Breakfast Spot,food
1154,Lambeth,51.4607,-0.1163,Brixton Farmers' Market,51.4633992052683,-0.1142352819442749,Farmers Market,shops
1155,Lambeth,51.4607,-0.1163,Franzina Trattoria,51.463492,-0.112374,Italian Restaurant,food
1156,Lambeth,51.4607,-0.1163,Brixton Port Authority,51.46340455730116,-0.11234025686629105,Beer Bar,nightlife
1157,Lambeth,51.4607,-0.1163,Subway,51.46258107786924,-0.11529585051055218,Sandwich Place,food
1158,Lambeth,51.4607,-0.1163,Maria Sabina,51.463509072458486,-0.11232437880286653,Mexican Restaurant,food
1159,Lambeth,51.4607,-0.1163,Caffè Nero,51.46253964810608,-0.11506844834398623,Coffee Shop,food
1160,Lambeth,51.4607,-0.1163,Ferndale Community Sports Centre,51.46327391670753,-0.1174903375574563,Gym / Fitness Center,building
1161,Lambeth,51.4607,-0.1163,TK Maxx,51.463635411084255,-0.1147109923952035,Clothing Store,shops
1162,Lambeth,51.4607,-0.1163,Nando's,51.464942313956676,-0.11500609298946346,Portuguese Restaurant,food
1163,Lambeth,51.4607,-0.1163,Sainsbury's Local,51.46437235,-0.11402554,Convenience Store,shops
1164,Lewisham,51.4452,-0.0209,Bottle Bar and Shop,51.44486678623659,-0.02261638641357422,Cocktail Bar,nightlife
1165,Lewisham,51.4452,-0.0209,Catford Constitutional Club,51.445080796666204,-0.022850400071329352,Pub,nightlife
1166,Lewisham,51.4452,-0.0209,Mekan,51.44371831563636,-0.02032020456335627,Greek Restaurant,food
1167,Lewisham,51.4452,-0.0209,Catford Bridge Tavern,51.444529218552375,-0.024407329563830817,Pub,nightlife
1168,Lewisham,51.4452,-0.0209,Aldi,51.44867471080653,-0.01778093785767165,Supermarket,shops
1169,Lewisham,51.4452,-0.0209,Sapporo Ichiban,51.445069804184236,-0.021782918296754418,Japanese Restaurant,food
1170,Lewisham,51.4452,-0.0209,Kaspa's,51.44772067278175,-0.017776355024282833,Dessert Shop,food
1171,Lewisham,51.4452,-0.0209,Nando's,51.447774201402865,-0.018129635889806654,Portuguese Restaurant,food
1172,Lewisham,51.4452,-0.0209,Tesco,51.446170429900704,-0.021795863166113046,Supermarket,shops
1173,Lewisham,51.4452,-0.0209,Subway,51.4459307576574,-0.01948383014817357,Sandwich Place,food
1174,Lewisham,51.4452,-0.0209,Boots,51.44694620263242,-0.018621815590540408,Pharmacy,shops
1175,Lewisham,51.4452,-0.0209,Lidl,51.4446298141177,-0.0188424497739846,Supermarket,shops
1176,Lewisham,51.4452,-0.0209,KFC,51.445929996356654,-0.0199127197265625,Fast Food Restaurant,food
1177,Lewisham,51.4452,-0.0209,Iceland,51.444699612581914,-0.022187232971191406,Grocery Store,shops
1178,Lewisham,51.4452,-0.0209,Sainsbury's Local,51.44442,-0.025754,Supermarket,shops
1179,Lewisham,51.4452,-0.0209,Greggs,51.44835084858071,-0.018912694481393048,Bakery,food
1180,Lewisham,51.4452,-0.0209,La Pizzeria Italiana,51.44566939911412,-0.01870059929011074,Italian Restaurant,food
1181,Lewisham,51.4452,-0.0209,Costa Coffee,51.44732073877472,-0.018399378636163567,Coffee Shop,food
1182,Lewisham,51.4452,-0.0209,Domino's Pizza,51.44583993963008,-0.01805495643134236,Pizza Place,food
1183,Lewisham,51.4452,-0.0209,Catford Centre,51.44630276394645,-0.0218840020350818,Shopping Mall,shops
1184,Lewisham,51.4452,-0.0209,Argos,51.44676681545677,-0.019078564926173172,Warehouse Store,shops
1185,Lewisham,51.4452,-0.0209,Broadway Theatre,51.44510603075527,-0.020051745158415398,Theater,arts_entertainment
1186,Lewisham,51.4452,-0.0209,Riva Restaurant & Lounge,51.44361289820437,-0.020293779085839982,Italian Restaurant,food
1187,Lewisham,51.4452,-0.0209,Costa Coffee,51.44513619147408,-0.02169438897990186,Coffee Shop,food
1188,Lewisham,51.4452,-0.0209,Turkish Food Xpress,51.44464611688318,-0.023560523986816406,Grocery Store,shops
1189,Lewisham,51.4452,-0.0209,FLK Chinese Groceries - Chinese Supermarket,51.444597,-0.023856,Grocery Store,shops
1190,Lewisham,51.4452,-0.0209,Catford & Catford Bridge Stations Bus Stop,51.444486904661055,-0.024334451542287652,Bus Stop,travel
1191,Lewisham,51.4452,-0.0209,Platform 1,51.445557177799905,-0.02469373564615994,Platform,travel
1192,Lewisham,51.4452,-0.0209,Platform 2,51.445224,-0.024799,Platform,travel
1193,Lewisham,51.4452,-0.0209,Catford Bridge Railway Station (CFB),51.44496583539607,-0.024645381747387504,Train Station,travel
1194,Lewisham,51.4452,-0.0209,Catford Railway Station (CTF),51.44443465075198,-0.02647329250855773,Train Station,travel
1195,Lewisham,51.4452,-0.0209,Wickes,51.44274120137864,-0.02577671790525756,Hardware Store,shops
1196,Merton,51.4014,-0.1958,Cafe la Lavella,51.40190213174402,-0.1943003566656239,Café,food
1197,Merton,51.4014,-0.1958,Morden Hall Park,51.40274840736788,-0.18896440339745196,Park,parks_outdoors
1198,Merton,51.4014,-0.1958,Morden Hall Garden Centre,51.40165432502525,-0.1886077845841266,Garden Center,parks_outdoors
1199,Merton,51.4014,-0.1958,Lidl,51.4015120027278,-0.193356716565376,Supermarket,shops
1200,Merton,51.4014,-0.1958,The Potting Shed Cafe,51.401558,-0.189087,Café,food
1201,Merton,51.4014,-0.1958,Bella Donna,51.401026281457966,-0.19554376602172852,Italian Restaurant,food
1202,Merton,51.4014,-0.1958,Tariro Fairtrade Coffee House,51.40171204530922,-0.19548722277780098,Coffee Shop,food
1203,Merton,51.4014,-0.1958,Ganleys Irish Bar,51.402435595368814,-0.1938727642079411,Bar,nightlife
1204,Merton,51.4014,-0.1958,Princess of India,51.39982987810896,-0.19682676262511115,Indian Restaurant,food
1205,Merton,51.4014,-0.1958,Greggs,51.402500829389794,-0.1938634915056366,Bakery,food
1206,Merton,51.4014,-0.1958,Subway,51.40230999391107,-0.1941639901856639,Sandwich Place,food
1207,Merton,51.4014,-0.1958,Wimpy,51.4027096284379,-0.19392505288124084,Burger Joint,food
1208,Merton,51.4014,-0.1958,Iceland,51.40160153643119,-0.1942277159202286,Grocery Store,shops
1209,Merton,51.4014,-0.1958,Domino's Pizza,51.399580810086285,-0.19685364572524122,Pizza Place,food
1210,Merton,51.4014,-0.1958,Sainsbury's,51.40297664256559,-0.19322738035911616,Supermarket,shops
1211,Merton,51.4014,-0.1958,KFC,51.40227341163286,-0.19414391314674972,Fast Food Restaurant,food
1212,Merton,51.4014,-0.1958,Specsavers,51.40210193286309,-0.19439772363947114,Optical Shop,building
1213,Merton,51.4014,-0.1958,Morden London Underground Station,51.402619321082504,-0.1947553087537121,Metro Station,travel
1214,Merton,51.4014,-0.1958,Morden Station bus stop,51.40231573936143,-0.1942760273289834,Bus Stop,travel
1215,Merton,51.4014,-0.1958,Kebaby,51.40291544096498,-0.19263088703155518,Fast Food Restaurant,food
1216,Merton,51.4014,-0.1958,Mostyn Gardens,51.403195277395874,-0.19985515841905,Park,parks_outdoors
1217,Newham,51.5077,0.0469,Yi-Ban,51.507538912871084,0.04158382293991263,Chinese Restaurant,food
1218,Newham,51.5077,0.0469,Hampton by Hilton London Docklands,51.50851265073924,0.0406639131515801,Hotel,travel
1219,Newham,51.5077,0.0469,London Regatta Centre,51.508035972948,0.04249282449588081,Rafting,parks_outdoors
1220,Newham,51.5077,0.0469,Moxy Hotel London Excel,51.5085095,0.0414658,Hotel,travel
1221,Newham,51.5077,0.0469,London City Airport (LCY) (London City Airport),51.50402592825552,0.04910600715592967,Airport,travel
1222,Newham,51.5077,0.0469,Pret A Manger,51.50423635612099,0.04774776979244952,Sandwich Place,food
1223,Newham,51.5077,0.0469,Holiday Inn Excel,51.50839170341399,0.043365631973333534,Hotel,travel
1224,Newham,51.5077,0.0469,Travelodge London Excel Hotel,51.508520618677295,0.04212983007484415,Hotel,travel
1225,Newham,51.5077,0.0469,Boots,51.50420148069069,0.049689263105392456,Pharmacy,shops
1226,Newham,51.5077,0.0469,LCY Runway 09-27,51.504364,0.046586,Airport Service,travel
1227,Newham,51.5077,0.0469,Royal Albert DLR Station,51.50844648435717,0.04598948521982655,Light Rail Station,travel
1228,Newham,51.5077,0.0469,Departure Lounge,51.504097417842075,0.04963110813184969,Airport Lounge,nightlife
1229,Newham,51.5077,0.0469,Caffè Nero,51.50418657270155,0.04971072174226235,Coffee Shop,food
1230,Newham,51.5077,0.0469,Connaugh House Hotel,51.50877201033732,0.03998321761267779,Hotel,travel
1231,Redbridge,51.559,0.0741,Cineworld,51.5576,0.0741,Movie Theater,arts_entertainment
1232,Redbridge,51.559,0.0741,Marks & Spencer,51.559096447556065,0.07250776389930128,Clothing Store,shops
1233,Redbridge,51.559,0.0741,Primark,51.5591384,0.0718031,Clothing Store,shops
1234,Redbridge,51.559,0.0741,O'Neill's,51.558876037597656,0.07070869952440262,Irish Pub,nightlife
1235,Redbridge,51.559,0.0741,Kenneth More Theatre,51.55848342022822,0.07480224074572449,Theater,arts_entertainment
1236,Redbridge,51.559,0.0741,Waterstones,51.55943402820842,0.0699450813355443,Bookstore,shops
1237,Redbridge,51.559,0.0741,Costa Coffee,51.559300983825786,0.07036765188470455,Coffee Shop,food
1238,Redbridge,51.559,0.0741,Nando's,51.55772263351946,0.0735475203463951,Portuguese Restaurant,food
1239,Redbridge,51.559,0.0741,Starbucks,51.55850883768344,0.07171154687238405,Coffee Shop,food
1240,Redbridge,51.559,0.0741,Rooster Piri Piri,51.5597869774382,0.06982433095147755,Fast Food Restaurant,food
1241,Redbridge,51.559,0.0741,Lidl,51.5590634801005,0.0732982219387724,Supermarket,shops
1242,Redbridge,51.559,0.0741,Saravanaa Bhavan,51.56165404801178,0.06874473493191377,Indian Restaurant,food
1243,Redbridge,51.559,0.0741,Next,51.5587252837563,0.0734559807266489,Clothing Store,shops
1244,Redbridge,51.559,0.0741,Subway,51.55806884614956,0.07382353428746534,Sandwich Place,food
1245,Redbridge,51.559,0.0741,Debenhams,51.56019330941779,0.07208525868738234,Department Store,shops
1246,Redbridge,51.559,0.0741,Greggs,51.559511,0.07585,Bakery,food
1247,Redbridge,51.559,0.0741,Wilko,51.5599583,0.0708746,Furniture / Home Store,shops
1248,Redbridge,51.559,0.0741,Pizza Hut,51.55961860649539,0.07651698242493968,Pizza Place,food
1249,Redbridge,51.559,0.0741,Argos,51.55938517799301,0.0746588300759689,Warehouse Store,shops
1250,Redbridge,51.559,0.0741,Boots,51.558765675608285,0.07148490674592267,Pharmacy,shops
1251,Redbridge,51.559,0.0741,TK Maxx,51.55994347512506,0.07140073341767288,Clothing Store,shops
1252,Redbridge,51.559,0.0741,Greggs,51.55773617840492,0.07031142711639404,Bakery,food
1253,Redbridge,51.559,0.0741,Sainsbury's Local,51.5588917712306,0.0734762726741922,Grocery Store,shops
1254,Redbridge,51.559,0.0741,Subway,51.55908385629971,0.07022707616892561,Sandwich Place,food
1255,Redbridge,51.559,0.0741,Lidl,51.5607538690733,0.0800710866263825,Supermarket,shops
1256,Redbridge,51.559,0.0741,McDonald's,51.559712107191686,0.07685501321856461,Fast Food Restaurant,food
1257,Redbridge,51.559,0.0741,Burger King,51.55981645367827,0.07129420370483786,Fast Food Restaurant,food
1258,Redbridge,51.559,0.0741,The Great Spoon of Ilford (Wetherspoon),51.56182638954824,0.06878663768810538,Pub,nightlife
1259,Redbridge,51.559,0.0741,JRC Global Buffet,51.55699652500939,0.07053589248027291,Buffet,food
1260,Redbridge,51.559,0.0741,loaded burgers and fries,51.5606246319978,0.06951579847241746,Burger Joint,food
1261,Redbridge,51.559,0.0741,WHSmith,51.559164,0.072582,Stationery Store,shops
1262,Redbridge,51.559,0.0741,Best Western Greater London Hotel,51.56050343302097,0.07014699742285302,Hotel,travel
1263,Redbridge,51.559,0.0741,DW Fitness First,51.560505285733456,0.07952179334849102,Gym / Fitness Center,building
1264,Redbridge,51.559,0.0741,Deichmann,51.55977021051089,0.07236903988979104,Shoe Store,shops
1265,Redbridge,51.559,0.0741,Best Western Ilford,51.55989098793212,0.06745791890056586,Hotel,travel
1266,Redbridge,51.559,0.0741,Tesco Express,51.56084443483885,0.06968640256332037,Grocery Store,shops
1267,Redbridge,51.559,0.0741,Loaded,51.560511,0.06941,Burger Joint,food
1268,Redbridge,51.559,0.0741,Ilford Kebab,51.555775344394306,0.07271226763992844,Fast Food Restaurant,food
1269,Redbridge,51.559,0.0741,Best Inn Hotel,51.56045632550608,0.06727996038023072,Hotel,travel
1270,Richmond upon Thames,51.4479,-0.326,York House Gardens,51.44694405627247,-0.32382617363043587,Garden,parks_outdoors
1271,Richmond upon Thames,51.4479,-0.326,The Press Room,51.44764454463055,-0.32872710138835154,Coffee Shop,food
1272,Richmond upon Thames,51.4479,-0.326,Osteria Pulcinella,51.44665999108839,-0.3274978950275836,Italian Restaurant,food
1273,Richmond upon Thames,51.4479,-0.326,Ke Sushi,51.44802650578568,-0.3287328138552899,Japanese Restaurant,food
1274,Richmond upon Thames,51.4479,-0.326,Pho Saigon,51.44790472000636,-0.3261606027178285,Vietnamese Restaurant,food
1275,Richmond upon Thames,51.4479,-0.326,The White Swan,51.446905815542706,-0.3213503307893147,Beer Garden,nightlife
1276,Richmond upon Thames,51.4479,-0.326,Waitrose & Partners,51.44839334875483,-0.32898131286276566,Supermarket,shops
1277,Richmond upon Thames,51.4479,-0.326,Masaniello,51.4467573661853,-0.32741864913678986,Italian Restaurant,food
1278,Richmond upon Thames,51.4479,-0.326,Corto,51.446905,-0.326583,Deli / Bodega,food
1279,Richmond upon Thames,51.4479,-0.326,Cafe Bellisimo,51.44763921328401,-0.32886004879352404,Coffee Shop,food
1280,Richmond upon Thames,51.4479,-0.326,Pincho,51.44695017508788,-0.32604142128722063,Mediterranean Restaurant,food
